iw7_addr,proposed_name,iw7_existing_name,iw8_addr,confidence,score,margin,evidence,prototype
0x14061CDA0,indyfs_LZ4F_compressFrame,,0x14388AD50,low,1.523,0.066,1 shared rare constant; struct_sim=0.75,"unsigned __int64 __fastcall(void *dstBuffer, unsigned __int64 dstCapacity, const void *srcBuffer, unsigned __int64 srcSize, const indyfs_LZ4F_preferences_t *preferencesPtr)"
0x14135CC80,DeprecatedDebugDisplayHandlerImpl::buildAndSendGeometries,,0x142C4E860,low,1.523,0.032,2 shared rare constants; struct_sim=0.48; demoted: runner-up within 0.03,void __fastcall(DeprecatedDebugDisplayHandlerImpl *this)
0x1405D2E30,BG_IsTurretActive,,0x140052522,low,1.523,1.523,caller set overlaps: 2/3 mapped callers (jaccard 0.50); struct_sim=0.22,bool __fastcall(const playerState_s *ps)
0x141219660,mp_copy,,0x1400106BD,low,1.523,0.0,caller set overlaps: 2/3 mapped callers (jaccard 0.67); struct_sim=0.22,"int __fastcall(mp_int *a, mp_int *b)"
0x14122EC60,G_CombatSP_PlayerDie,,0x142038EF0,low,1.522,0.018,1 shared rare constant; struct_sim=0.75,"void __usercall(gentity_s *self@<rcx>, const gentity_s *inflictor@<rdx>, gentity_s *attacker@<r8>, int damage@<r9d>, __int128 *@<xmm0>, int damageFlags, int meansOfDeath, const Weapon *r_weapon, bool isAlternate)"
0x140B65630,CG_Entity_ShouldCreatePhysicsOnInit,,0x141CA6640,low,1.522,0.006,2 shared rare constants; struct_sim=0.48; demoted: runner-up within 0.01,"bool __fastcall(LocalClientNum_t localClientNum, int entNum)"
0x1400749F0,PM_UpdateMovementAdsFlag,,0x14109D430,low,1.522,0.026,1 shared rare constant; struct_sim=0.75,void __fastcall(pmove_t *pm)
0x1409CC2F0,SV_MainMP_GetServerLobby,,0x1400102B2,low,1.522,0.0,caller set overlaps: 2/2 mapped callers (jaccard 1.00); struct_sim=0.21,PartyData *__fastcall()
0x141367220,hkgpMeshBase::UEdge::hkgpAbstractMesh::EdgeIterator::next,,0x140005C2C,low,1.522,0.0,caller set overlaps: 2/2 mapped callers (jaccard 1.00); struct_sim=0.21,"void __fastcall(hkgpAbstractMesh<hkgpMeshBase::Edge,hkgpMeshBase::Vertex,hkgpMeshBase::Triangle,hkContainerHeapAllocator>::EdgeIterator *this)"
0x140C83C80,Agent_GetIndex,,0x1415CDFC0,low,1.521,0.361,1 shared rare constant; struct_sim=0.75,__int64 __fastcall(const agent_t *agent)
0x140B63B10,R_DecalVolume_PipelineCullingPart2,,0x1420FF250,low,1.521,0.08,1 shared rare constant; struct_sim=0.75,"void __fastcall(ComputeCmdBufState *state, const GfxViewInfo *viewInfo, unsigned int frame, const DecalVolumePiplineCullingPart2ResourcePtrs *res)"
0x140AE1B50,AICommonInterface::IsUsingTurret,,0x14004C631,low,1.521,1.521,caller set overlaps: 2/2 mapped callers (jaccard 0.67); struct_sim=0.21,bool __fastcall(AICommonInterface *this)
0x141219270,mp_count_bits,,0x1400A4B24,low,1.521,0.0,caller set overlaps: 2/2 mapped callers (jaccard 1.00); struct_sim=0.21,int __fastcall(mp_int *a)
0x140C65B00,SV_ReadDeltaCachedUmbraGateStates,,0x1416AF670,low,1.52,0.221,1 shared rare constant; struct_sim=0.75,"char __fastcall(msg_t *msg, cachedSnapshotWorldState_t *cachedFrame, const cachedSnapshotWorldState_t *oldCachedFrame)"
0x140127950,RB_DecalVolumes_ShowAtlas,,0x1420F8370,low,1.519,0.062,1 shared rare constant; struct_sim=0.75,"void __usercall(GfxCmdBufContext *gfxContext@<rcx>, int decalVolumesAtlasDebug@<edx>, __int128 _XMM0@<xmm0>, __int128 _XMM1@<xmm1>, __int128 _XMM6@<xmm6>)"
0x1412EF340,?_GbdRedeemCodeRequest,,0x1436F0260,low,1.519,0.095,1 shared rare constant; struct_sim=0.75,"bdRedeemCodeRequest_vtbl **__fastcall(bdRedeemCodeRequest *this, char)"
0x140C8FAD0,SND_ResetTimeScaleDefaults,,0x142737E60,low,1.519,0.08,1 shared rare constant; struct_sim=0.75,void(void)
0x140759E30,CG_GetWeaponForHud,,0x14004980F,low,1.519,0.0,caller set overlaps: 2/2 mapped callers (jaccard 1.00); struct_sim=0.21,const Weapon *__fastcall(const cg_t *cgameGlob)
0x1411D30E0,Scr_PrintProfileTimes,,0x141567AC0,low,1.518,0.079,1 shared rare constant; struct_sim=0.75,"bool __usercall@<al>(const scrContext_t *scrContext@<rcx>, __int128 minTime@<xmm1>, __int128 _XMM0@<xmm0>, __int128 _XMM6@<xmm6>)"
0x14010B4C0,SetShapeXmaNumSubframesToDecode,,0x1426F0A70,low,1.518,0.042,1 shared rare constant; struct_sim=0.75,"__int64 __fastcall(SHAPE_XMA_CONTEXT *context, unsigned int numSubframes)"
0x140D10C10,ParticleManager::EnableDrawForAllSystemsOnDObj,,0x1427B0EC0,low,1.517,0.157,2 shared rare constants; struct_sim=0.48; demoted: runner-up within 0.16,"void __fastcall(ParticleManager *this, unsigned int dobjHandle, bool bDraw)"
0x1405CB600,bfx::CreateAllocatedArea,,0x142A4AE20,low,1.517,0.094,1 shared rare constant; struct_sim=0.74,"bfx::Area *__usercall@<rax>(const bfx::Vec3 *vertArray@<rcx>, int numVerts@<edx>, unsigned int planLayer@<r8d>, int graphIndex@<r9d>, __int128 _XMM0@<xmm0>, __int128 _XMM6@<xmm6>, unsigned int userData, unsigned int staticCostMult, bool isFull3D)"
0x1413A5F30,hkStringBuf::trimEnd,,0x142B0D290,low,1.516,0.019,1 shared rare constant; struct_sim=0.74,hkStringBuf *__fastcall(hkStringBuf *this)
0x1404688F0,AIScriptedInterface::MayMoveFromPointToPoint,,0x140A06880,low,1.516,0.035,2 shared rare constants; struct_sim=0.48; demoted: runner-up within 0.03,"_BOOL8 __usercall@<rax>(AIScriptedInterface *this@<rcx>, const vec3_t *vStart@<rdx>, const bfx::AreaHandle *hStartArea@<r8>, const vec3_t *vEnd@<r9>, __int128 _XMM6@<xmm6>, __int128 _XMM7@<xmm7>, __int128 _XMM8@<xmm8>, __int128 _XMM9@<xmm9>, __int128 _XMM10@<xmm10>, __int128 _XMM11@<xmm11>, __int128 _XMM12@<xmm12>, __int128 _XMM13@<xmm13>, __int128 _XMM14@<xmm14>, int ignoreActors)"
0x140B65070,PhysicsQuery_TriggerAABBBroadphaseQuery,,0x140F04470,low,1.516,0.461,1 shared rare constant; struct_sim=0.74,"void __fastcall(Physics_WorldId worldId, const vec3_t *aabbMin, const vec3_t *aabbMax, int contents, PhysicsQuery_Collected<unsigned short> *collectedEnts, PhysicsQuery_Collected<unsigned int> *collectedScriptables)"
0x140C77980,xbox::services::marketplace::Vinventory_item::vector::_Tidy,,0x1433B39A0,low,1.516,0.028,1 shared rare constant; struct_sim=0.74,void __fastcall(std::vector<xbox::services::marketplace::inventory_item> *this)
0x140E25D60,UStreamDefragAllocNode::RList::Remove,,0x141778590,low,1.516,0.119,1 shared rare constant; struct_sim=0.74,"void __fastcall(RList<StreamDefragAllocNode> *this, StreamDefragAllocNode *nodeToRemove)"
0x1406D50A0,NetConstStrings_GetLuiStringName,,0x140087C31,low,1.516,1.516,caller set overlaps: 2/2 mapped callers (jaccard 1.00); struct_sim=0.21,"int __fastcall(const unsigned int luiStringIndex, const char **outLuiString)"
0x140F021D0,M::hkMatrix3Impl::setMul,,0x14009D554,low,1.516,1.516,caller set overlaps: 2/2 mapped callers (jaccard 0.67); struct_sim=0.21,"void __fastcall(hkMatrix3Impl<float> *this, const hkMatrix3Impl<float> *aTb, const hkMatrix3Impl<float> *bTc)"
0x1406D8980,GamerProfile_SetUseNumbersForCompassCardinalDirText,,0x141A6DDD0,low,1.515,0.023,1 shared rare constant; struct_sim=0.74,"void __fastcall(const int controllerIndex, bool useNumbers)"
0x1406D8BC0,GamerProfile_SetUseNumbersForCompassCardinalDirText,,0x141A6DDD0,low,1.515,0.023,1 shared rare constant; struct_sim=0.74,"void __fastcall(const int controllerIndex, bool useNumbers)"
0x1407537B0,BG_Weapon_FiresOnWeaponSwitch,,0x140044DA5,low,1.514,1.514,caller set overlaps: 2/2 mapped callers (jaccard 1.00); struct_sim=0.21,"int __fastcall(const Weapon *r_weapon, bool isAlternate)"
0x140411E40,PlayerCmd_EnableExecutionAttack,,0x141278030,low,1.513,0.102,1 shared matched global; 1 shared rare constant; struct_sim=0.41,"void __fastcall(scrContext_t *scrContext, scr_entref_t entref)"
0x140C260F0,BgVehiclePhysicsGround::Reset,,0x140376B90,low,1.512,0.0,1 shared rare constant; struct_sim=0.74,void __fastcall(BgVehiclePhysicsGround *this)
0x14129FDD4,HttpRequest::RequestAuthToken,,0x1428261B0,low,1.512,0.038,2 shared rare constants; struct_sim=0.47; demoted: runner-up within 0.04,"__int64 __fastcall(HttpRequest *this, std::basic_string<wchar_t,std::char_traits<wchar_t>,STLHeapAllocator<wchar_t> > *httpMethod, std::basic_string<wchar_t,std::char_traits<wchar_t>,STLHeapAllocator<wchar_t> > *url, std::basic_string<wchar_t,std::char_traits<wchar_t>,STLHeapAllocator<wchar_t> > *authTokenHeaderString, const char *data, unsigned int dataLength, std::basic_string<wchar_t,std::char_traits<wchar_t>,STLHeapAllocator<wchar_t> > *AuthTokenOut, Windows::Xbox::System::User *currentUser)"
0x1410C59B0,hknpSolverStep::init,,0x14000B276,low,1.512,1.512,caller set overlaps: 2/2 mapped callers (jaccard 1.00); struct_sim=0.21,"void __fastcall(hknpSolverStep *this, const hknpSolverInfo *solverInfo, int iStep, int iMicroStep, hkMonitorStream *monitorStream)"
0x140070E40,W4PMoveFlagsCommon::GameModeFlagContainer::SetFlagInternal,,0x14006DF2A,low,1.512,1.512,caller set overlaps: 2/2 mapped callers (jaccard 0.67); struct_sim=0.21,"void __fastcall(GameModeFlagContainer<enum PMoveFlagsCommon,enum PMoveFlagsSP,enum PMoveFlagsMP,64> *this, GameModeFlagValues::FlagMode modeValue, unsigned int index)"
0x1411CF5B0,?0ParticleManager,,0x1427ACC00,low,1.511,0.16,1 shared rare constant; struct_sim=0.74,void __fastcall(ParticleManager *this)
0x140CE01D0,DirToByte,,0x14009CA0A,low,1.511,1.511,caller set overlaps: 2/3 mapped callers (jaccard 0.67); struct_sim=0.21,char __fastcall(const vec3_t *dir)
0x14B887EFC,MarketingCommsManager::Init,,0x140C29B40,low,1.51,1.51,1 shared rare constant; struct_sim=0.74,char __fastcall(MarketingCommsManager *this)
0x140715F60,PM_Skydive_End,,0x14004F9E4,low,1.51,1.51,caller set overlaps: 2/2 mapped callers (jaccard 1.00); struct_sim=0.21,"void __fastcall(pmove_t *pm, pml_t *pml, const bool isLandingEndEvent)"
0x140E042B0,R_ReactiveMotion_GetReactiveMotionModelInfoGPU,,0x1421DB110,low,1.509,0.049,1 shared rare constant; struct_sim=0.74,"void __fastcall(GfxReactiveMotionFrameData *frameData, const unsigned int smodelInstanceIndex, const unsigned int basePartIndex, const unsigned int baseModelPartOffset, unsigned int reactiveIndex, unsigned int flags, const XModel *model, const vector4 *modelTransform, float modelTransformScale, ReactiveMotionModelInfoGpu *modelInfo)"
0x1405DC3B0,ComFastFileLoadModule::IsNewZoneRequested,,0x140068642,low,1.509,0.0,caller set overlaps: 2/3 mapped callers (jaccard 0.67); struct_sim=0.21,bool __fastcall(ComFastFileLoadModule *this)
0x14109C820,?1hknpDeactivationStepInfo,,0x140090183,low,1.509,0.0,caller set overlaps: 2/2 mapped callers (jaccard 1.00); struct_sim=0.21,void __fastcall(hknpDeactivationStepInfo *this)
0x140EAE510,bfx::?0Area,,0x14000EA75,low,1.508,0.0,caller set overlaps: 2/2 mapped callers (jaccard 1.00); struct_sim=0.21,"void __fastcall(bfx::Area *this, const bfx::Vec3 *pos, float radius, int numEdges, bool full3D, int island, unsigned int layerIndex, int graphIndex, unsigned int usageFlags, int basisVert)"
0x140499BB0,CG_Entity_ShouldCreatePhysicsOnInit,,0x141CA6640,low,1.507,0.033,2 shared rare constants; struct_sim=0.47; demoted: runner-up within 0.03,"bool __fastcall(LocalClientNum_t localClientNum, int entNum)"
0x14109C730,hknpBodyManager::updatePreviousAabbsOfActiveBodies,,0x14002C836,low,1.507,1.507,caller set overlaps: 2/2 mapped callers (jaccard 1.00); struct_sim=0.20,void __fastcall(hknpBodyManager *this)
0x14072DA80,GamerProfile_SetHTTPDownloadTexturesEnable,,0x141A6B630,low,1.506,0.087,1 shared rare constant; struct_sim=0.74,"void __fastcall(const int controllerIndex, bool httpDownloadTexturesEnable)"
0x140CDE520,AnglesSubtract,,0x14001E4F7,low,1.506,1.506,caller set overlaps: 2/2 mapped callers (jaccard 1.00); struct_sim=0.20,"void __fastcall(const vec3_t *v1, const vec3_t *v2, vec3_t *v3)"
0x140ACD5E0,Path_TrimCompletedPath,,0x1411CC030,low,1.506,0.031,1 shared rare constant; struct_sim=0.34,"void __usercall(path_t *pPath@<rcx>, const vec3_t *vStartPos@<rdx>, const vec3_t *vLocalWishDelta@<r8>, __int128 *__struct_ptr _XMM6@<xmm6>, __int128 *__struct_ptr _XMM7@<xmm7>, __int128 *__struct_ptr _XMM8@<xmm8>, __int128 *__struct_ptr _XMM9@<xmm9>, __int128 *__struct_ptr _XMM10@<xmm10>, __int128 *__struct_ptr _XMM11@<xmm11>, __int128 *__struct_ptr _XMM12@<xmm12>)"
0x14041D2D0,?0nav_space_s,,0x140FB99D0,low,1.505,0.149,1 shared rare constant; struct_sim=0.74,void __fastcall(nav_space_s *this)
0x1404803E0,Sentient_EnemyTeamFlags,,0x140A9A700,low,1.505,0.002,1 shared rare constant; struct_sim=0.74,"bitarray<224> *__fastcall(bitarray<224> *result, team_t eTeam)"
0x140CE00C0,DiffTrackAngle,,0x140061635,low,1.505,1.505,caller set overlaps: 2/2 mapped callers (jaccard 1.00); struct_sim=0.20,"float __fastcall(float tgt, float cur, float rate, float deltaTime)"
0x140D19750,Particle_ClearPendingPhysicsData,,0x141FD93F0,low,1.505,1.505,1 shared rare constant; struct_sim=0.34,void __fastcall(ParticleDeferredPhysicsCreateData *pDeferredPhysicsData)
0x140EAE9D0,bfx::?0Area,,0x14000EA75,low,1.505,0.0,caller set overlaps: 2/2 mapped callers (jaccard 1.00); struct_sim=0.20,"void __fastcall(bfx::Area *this, const bfx::Vec3 *pos, float radius, int numEdges, bool full3D, int island, unsigned int layerIndex, int graphIndex, unsigned int usageFlags, int basisVert)"
0x140EE1C70,bfx::XNode::CalcPos,,0x1400A32D8,low,1.505,0.0,caller set overlaps: 2/2 mapped callers (jaccard 1.00); struct_sim=0.20,"bfx::Vec3 *__fastcall(bfx::XNode *this, bfx::Vec3 *result)"
0x140B63320,?_EbdSanitizeStringBase,,0x14367FFA0,low,1.504,0.0,1 shared rare constant; struct_sim=0.74,"bdSanitizeStringBase_vtbl **__fastcall(bdSanitizeStringBase *this, char)"
0x140F00C30,hkQuaternionf::set,,0x1400598B3,low,1.504,1.504,caller set overlaps: 2/2 mapped callers (jaccard 1.00); struct_sim=0.20,"void __fastcall(hkQuaternionf *this, const hkRotationImpl<float> *r)"
0x1410C4570,hknpVariableTimeStepUtil::calcSolverInfo,,0x14006433A,low,1.503,0.421,caller set overlaps: 2/2 mapped callers (jaccard 1.00); struct_sim=0.20,"void __fastcall(hknpVariableTimeStepUtil *this, const hkVector4f *gravity, float deltaTime, float followingStepMaxDeltaTime, hknpSolverInfo *solverInfoOut)"
0x140EAF7C0,bfx::?0Area,,0x14000EA75,low,1.503,0.0,caller set overlaps: 2/2 mapped callers (jaccard 1.00); struct_sim=0.20,"void __fastcall(bfx::Area *this, const bfx::Vec3 *pos, float radius, int numEdges, bool full3D, int island, unsigned int layerIndex, int graphIndex, unsigned int usageFlags, int basisVert)"
0x14072F2F0,ParseStateMembers,,0x1427F76D0,low,1.502,0.012,1 shared rare constant; struct_sim=0.73,"char *__fastcall(const char *pData, const ParticleSystemDef *pParticleSystemDef, ParticleStateDef *pParticleStateDef, char **pMemPool)"
0x140134690,SetProfileDefaults,,0x141A71C50,low,1.502,0.031,1 shared rare constant; struct_sim=0.73,"void __fastcall(GamerSettingState *state, const int controllerIndex)"
0x1413093F0,PartyMigrate_RestartServer,,0x14117EA70,low,1.502,0.069,1 shared rare constant; struct_sim=0.73,"void __fastcall(PartyData *party, const PartyActiveClient *mainActiveClient, const int oldHost, const int migrateFlags, const int ourClientNum, const int migrationBits, const int arbitratorNum)"
0x140BE1080,CG_AddHudGrenade_UpdateHudGrenadeMaxHeight,,0x141C7F6D0,low,1.502,0.049,1 shared rare constant; struct_sim=0.73,"void __usercall(cg_t *cgameGlob@<rcx>, __int128 *__struct_ptr _XMM6@<xmm6>)"
0x140E0C000,Stream_MeshIsSafeToUse,,0x1400465C4,low,1.502,0.0,caller set overlaps: 2/3 mapped callers (jaccard 0.67); struct_sim=0.20,bool __fastcall(const XModelSurfs *mesh)
0x140AB8A70,xbox::services::contextual_search::Vcontextual_config_result::?1?$vector,,0x143381B90,low,1.5,0.015,1 shared rare constant; struct_sim=0.73,void __fastcall(std::vector<xbox::services::contextual_search::contextual_config_result> *this)
0x140B3BD80,ParticleManager::EnableDrawForAllSystemsOnDObj,,0x1427B0EC0,low,1.499,0.076,2 shared rare constants; struct_sim=0.47; demoted: runner-up within 0.08,"void __fastcall(ParticleManager *this, unsigned int dobjHandle, bool bDraw)"
0x140346EF0,CrankcaseAudio::AccelDecelModelFileHeader::GetNumberOfChannels,,0x1434DAD20,low,1.498,0.0,1 shared rare constant; struct_sim=0.73,__int64 __fastcall(CrankcaseAudio::AccelDecelModelFileHeader *this)
0x1404D4540,GfxLightGridVolumeAtlas::Init,,0x140ABFE10,low,1.498,0.079,1 shared rare constant; struct_sim=0.73,void __fastcall(GfxLightGridVolumeAtlas *this)
0x140E259F0,UStreamDefragAllocNode::RList::Remove,,0x141778590,low,1.497,0.36,1 shared rare constant; struct_sim=0.73,"void __fastcall(RList<StreamDefragAllocNode> *this, StreamDefragAllocNode *nodeToRemove)"
0x140E25BC0,UStreamDefragAllocNode::RList::Remove,,0x141778590,low,1.497,0.36,1 shared rare constant; struct_sim=0.73,"void __fastcall(RList<StreamDefragAllocNode> *this, StreamDefragAllocNode *nodeToRemove)"
0x14006FF40,WorldUpReferenceFramePM::GetWorldUpTriggerData,,0x140393170,low,1.496,0.026,1 shared rare constant; struct_sim=0.73,"char __usercall@<al>(WorldUpReferenceFramePM *this@<rcx>, pmove_t *pm@<rdx>, vec3_t *outWorldUpDir@<r8>, bool *outHadValidTriggerData@<r9>, __int128 *__struct_ptr _XMM2@<xmm2>)"
0x140E047D0,Physics_Init,,0x140EBC9D0,low,1.495,0.043,1 shared rare constant; struct_sim=0.73,void(void)
0x140E3CAD0,R_CollectGPBackendStats,,0x140AFE000,low,1.494,1.494,1 shared rare constant; struct_sim=0.73,void __fastcall(GPBackendPassData *gpBackendPass)
0x140476670,AIScriptedInterface::MayMove_TraceCheck,,0x140A07210,low,1.493,0.019,2 shared rare constants; struct_sim=0.46; demoted: runner-up within 0.02,"__int64 __usercall@<rax>(AIScriptedInterface *this@<rcx>, const vec3_t *vStart@<rdx>, const vec3_t *vEnd@<r8>, int allowStartSolid@<r9d>, __int128 _XMM6@<xmm6>, __int128 _XMM7@<xmm7>, __int128 _XMM8@<xmm8>, int checkDrop, int ignoreActors)"
0x140C530F0,UsableList_Debug,,0x140A77F20,low,1.493,0.01,1 shared matched global; 1 shared rare constant; struct_sim=0.40,"void __usercall(UsableList *list@<rcx>, int clientNum@<edx>, int cursorHintEnt@<r8d>, bool isForceUseActive@<r9b>, __int128 _XMM6@<xmm6>, __int128 _XMM7@<xmm7>, __int128 _XMM8@<xmm8>)"
0x1403F4800,BinkFileSetInfo,,0x1428F19E0,low,1.493,0.023,1 shared rare constant; struct_sim=0.73,"void __fastcall(BINKIO *bio, void *buff, unsigned __int64 size, unsigned __int64 filesize)"
0x14121E550,ntl::nxheap::free,,0x1400A1717,low,1.493,1.493,caller set overlaps: 2/2 mapped callers (jaccard 1.00); struct_sim=0.20,"void __fastcall(ntl::nxheap *this, void *p_addr)"
0x1402C1FA0,?0XCamData,,0x1403DD380,low,1.492,0.006,2 shared rare constants; struct_sim=0.46; demoted: runner-up within 0.01,"void __fastcall(XCamData *this, LocalClientNum_t localClientNum)"
0x140C83FC0,Agent_GetIndex,,0x1415CDFC0,low,1.491,0.318,1 shared rare constant; struct_sim=0.73,__int64 __fastcall(const agent_t *agent)
0x1412D1F3C,CG_ParseVisionSetSettings,,0x141BE9470,low,1.491,0.001,1 shared rare constant; struct_sim=0.73,"void __usercall(CinematicCameraScene *scene@<rcx>, const char *token@<rdx>, const char **text_pp@<r8>, int *currentVisionIndex@<r9>, __int128 *__struct_ptr _XMM0@<xmm0>)"
0x1400578D0,?0DampedSpring,,0x141816160,low,1.49,0.656,1 shared rare constant; struct_sim=0.73,"void __usercall(DampedSpring *this@<rcx>, __int128 springConst@<xmm1>, __int128 accelWeight@<xmm2>, __int128 deltaTime@<xmm3>)"
0x14BF2F06D,bdUPnPConfig::sanityCheckConfig,,0x1437266D0,low,1.489,1.489,1 shared string literal; struct_sim=0.11,void __fastcall(bdUPnPConfig *this)
0x1412D4944,hknpProcessFlyingColors,,0x142E67BC0,low,1.489,0.031,2 shared rare constants; struct_sim=0.46; demoted: runner-up within 0.03,__int64 __fastcall(hkBool *flyingColors)
0x1400BB4E0,PhysicsQuery_TriggerAABBBroadphaseQuery,,0x140F04470,low,1.488,0.127,1 shared rare constant; struct_sim=0.73,"void __fastcall(Physics_WorldId worldId, const vec3_t *aabbMin, const vec3_t *aabbMax, int contents, PhysicsQuery_Collected<unsigned short> *collectedEnts, PhysicsQuery_Collected<unsigned int> *collectedScriptables)"
0x140AF30E0,LUI_LuaCall_LUIPostMatchPackage_GetScoreboardRowData_impl,,0x1425AD940,low,1.486,0.052,1 shared matched global; 1 shared rare constant; struct_sim=0.39,"__int64 __usercall@<rax>(lua_State *const luaVM@<rcx>, __int128 *__struct_ptr _XMM0@<xmm0>)"
0x140E05B80,Physics_Init,,0x140EBC9D0,low,1.485,0.085,1 shared rare constant; struct_sim=0.72,void(void)
0x140E3D580,SND_AddPhysicsQueryBlock,,0x140099701,low,1.485,0.0,caller set overlaps: 2/2 mapped callers (jaccard 0.67); struct_sim=0.19,void(void)
0x140B0E820,GScr_SetPlayerAdvancedUAVDot,,0x14132E4A0,low,1.484,0.053,1 shared rare constant; struct_sim=0.72,"void __fastcall(scrContext_t *scrContext, scr_entref_t entref)"
0x14137FED0,R_FilterXModelIntoScene,,0x14223F560,low,1.483,0.034,1 shared rare constant; struct_sim=0.72,"bool __usercall@<al>(const XModel *model@<rcx>, const GfxScaledPlacement *placement@<rdx>, unsigned int renderFlags@<r8d>, const base_vec4_t<unsigned int> *scriptablePackedColorEmissive@<r9>, __int128 *__struct_ptr _XMM6@<xmm6>, __int128 *__struct_ptr _XMM7@<xmm7>, __int128 *__struct_ptr _XMM8@<xmm8>, __int128 *__struct_ptr _XMM9@<xmm9>, __int128 *__struct_ptr _XMM10@<xmm10>, __int128 *__struct_ptr _XMM11@<xmm11>, __int128 *__struct_ptr _XMM12@<xmm12>, __int128 *__struct_ptr _XMM13@<xmm13>, __int128 *__struct_ptr _XMM14@<xmm14>, __int128 *__struct_ptr _XMM15@<xmm15>, bool addGfxEntity, LocalClientNum_t localClientNum)"
0x140DA5350,bfx::NavLayer::SetAreaPenalties,,0x142A58120,low,1.483,0.168,1 shared rare constant; struct_sim=0.72,"void __usercall(bfx::NavLayer *this@<rcx>, const bfx::QueryVol *queryVol@<rdx>, const bfx::PenaltySpec *spec@<r8>, __int128 penalty@<xmm3>, __int128 _XMM6@<xmm6>, __int128 _XMM7@<xmm7>)"
0x1411F8310,R_DrawSunshadow_DrawCacheForCascade,,0x14225B820,low,1.483,0.092,2 shared rare constants; struct_sim=0.46; demoted: runner-up within 0.09,"void __usercall(const GfxViewInfo *viewInfo@<rcx>, const GfxDrawList *drawList@<rdx>, int partitionIndex@<r8d>, int cellIndex@<r9d>, signed __int64@<rax>, __int128 _XMM2@<xmm2>, __int128 _XMM6@<xmm6>, __int128 _XMM7@<xmm7>, __int128 _XMM8@<xmm8>, __int128 _XMM9@<xmm9>, __int128 _XMM10@<xmm10>, __int128 _XMM11@<xmm11>, __int128 _XMM12@<xmm12>, __int128 _XMM13@<xmm13>, __int128 _XMM14@<xmm14>, GfxDrawCallOutput *drawOutput, GfxDrawListType drawListType, R_RT_DepthHandle *sunshadowCacheRt, R_RT_DepthHandle *sunshadowCacheBackfaceRt, D3D12_RESOURCE_STATES cacheRtBeforeState)"
0x1406E6FD0,BG_CheckProneValid,,0x1410094B0,low,1.482,0.013,1 shared rare constant; struct_sim=0.72,"bool __usercall@<al>(int passEntityNum@<ecx>, const vec3_t *vPos@<rdx>, __int128 fSize@<xmm2>, __int128 fHeight@<xmm3>, __int128 _XMM0@<xmm0>, __int128 _XMM6@<xmm6>, __int128 _XMM7@<xmm7>, __int128 _XMM8@<xmm8>, __int128 _XMM9@<xmm9>, __int128 _XMM10@<xmm10>, __int128 _XMM11@<xmm11>, __int128 _XMM12@<xmm12>, __int128 _XMM13@<xmm13>, __int128 _XMM14@<xmm14>, __int128 _XMM15@<xmm15>, const float fYaw, float *pfTorsoPitch, float *pfWaistPitch, int isAlreadyProne, int isOnGround, int groundIsWalkable, const BgHandler *handler, Physics_WorldId worldId, proneCheckType_t proneCheckType, float prone_feet_dist, FeetDirection feetDirection, int *penetratedTouchEntReturn, int *proneValidFlags)"
0x140421C20,?0hknpWorldCinfo,,0x142EDE150,low,1.481,0.131,1 shared rare constant; struct_sim=0.72,"void __usercall(hknpWorldCinfo *this@<rcx>, __m256i _YMM0@<ymm0>)"
0x1405D9A30,FT_Request_Metrics,,0x1430A6E40,low,1.48,0.029,1 shared rare constant; struct_sim=0.72,"void __fastcall(FT_FaceRec_ *face, FT_Size_RequestRec_ *req)"
0x1412C121C,___ArrayUnwind_::_1_::filt$0,,0x143BE0BAB,low,1.478,0.256,1 shared rare constant; struct_sim=0.72,"__int64 __fastcall(__int64, __int64)"
0x140B41FE0,Stream_Logger_OnPatchDescriptor,,0x141790450,low,1.477,0.004,1 shared rare constant; struct_sim=0.72,"void __fastcall(const char *caller, const GfxBackEndData *data, const Stream_Logger_Item *item, bool copyFromPrevBackendFrame, int minLod)"
0x140AEC2A0,R_DecalVolumesGrid_FillObjectSpaceBuffers,,0x1420BFE30,low,1.477,0.014,1 shared matched global; 1 shared rare constant; struct_sim=0.38,"void __usercall(const GfxViewInfo *viewInfo@<rcx>, unsigned int frame@<edx>, ImageAtlasDrawingContext *drawingContext@<r8>, __int128 _XMM1@<xmm1>, __int128 _XMM6@<xmm6>, __int128 _XMM7@<xmm7>, __int128 _XMM8@<xmm8>, __int128 _XMM9@<xmm9>, __int128 _XMM10@<xmm10>, __int128 _XMM11@<xmm11>, __int128 _XMM12@<xmm12>, __int128 _XMM13@<xmm13>)"
0x140BE1770,R_RT_Tracking_AddSurfaceRecord,,0x14234BA90,low,1.477,0.036,1 shared rare constant; struct_sim=0.72,"void __fastcall(R_RT_Tracking_SurfaceInfo *surfaceInfo, R_RT_FlagsInternal rtFlags, unsigned __int16 surfaceID, const char *name, const void *mem)"
0x1411E4DD0,lj_cf_package_require,,0x143827CE0,low,1.477,0.074,2 shared rare constants; struct_sim=0.45; demoted: runner-up within 0.07,__int64 __fastcall(lua_State *L)
0x14006B530,G_Execution_CanStand,,0x140A37CE0,low,1.476,0.002,1 shared rare constant; struct_sim=0.72,"bool __fastcall(const gentity_s *const entity, const gentity_s *const otherEnt)"
